match_id,date,time_of_day,day_of_week,patch,is_new_patch,map,starting_side,games_played_today,ally_net_winstreak,ally_avg_rank,ally_avg_acs,ally_avg_kd,ally_avg_eco,ally_num_duelists,ally_num_initiators,ally_num_controllers,ally_num_sentinels,ally_has_healer,enemy_avg_rank,enemy_avg_acs,enemy_avg_kd,enemy_avg_eco,enemy_num_duelists,enemy_num_initiators,enemy_num_controllers,enemy_num_sentinels,enemy_has_healer,enemy_smurf_suspected,delta_rank,delta_acs,delta_kd,delta_eco,won,queue_wait_seconds,ally_is_premade,ally_agents,ally_is_comp_standard,ally_avg_rr,ally_rank_spread,tilt_flag,enemy_agents,enemy_is_premade,enemy_premade_size,enemy_avg_rr,enemy_rank_spread,delta_rr,rounds_won,rounds_lost,round_margin
bdff50fb-a769-4408-824e-f80ddd56c820,2026-07-05,evening,Sunday,release-13.00-shipping-32-4990475,,Ascent,defense,2,1,10.00,212.50,1.05,3784.23,1,1,0,2,no,11.00,208.93,1.04,3545.77,2,1,1,1,no,,-1.00,3.57,0.00,238.46,yes,,yes,Killjoy|Deadlock|Phoenix|Sova|Miks,,49.60,5,,Reyna|Omen|Sova|Neon|Killjoy,yes,5,,4,,14,12,2
b67b012d-403e-46ec-8de0-d03d87487f54,2026-07-06,afternoon,Monday,release-13.00-shipping-32-4990475,,Sunset,attack,1,2,10.00,250.68,2.02,3688.00,1,1,0,2,no,8.00,168.99,0.57,2935.33,2,1,1,1,yes,,2.00,81.69,1.45,752.67,yes,,yes,Deadlock|Phoenix|Killjoy|Sova|Miks,,49.60,5,,Reyna|Astra|Gekko|Raze|Sage,yes,5,,12,,13,2,11
f65a9f8d-138a-4f29-9ba8-b5c20b98c1a3,2026-07-06,afternoon,Monday,release-13.00-shipping-32-4990475,,Split,attack,2,3,10.60,231.20,1.44,3676.32,1,1,1,2,yes,7.00,204.44,0.78,3290.53,2,1,1,0,no,,3.60,26.76,0.66,385.79,yes,,yes,Fade|Phoenix|Killjoy|Sage|Omen,,49.60,5,,Raze|Omen|Sova|Yoru|Miks,yes,5,,15,,13,6,7
6bddcdba-5bc3-47ef-8a09-4c29c4def5ff,2026-07-06,evening,Monday,release-13.00-shipping-32-4990475,,Breeze,attack,3,4,10.60,183.12,0.74,3572.78,1,1,0,2,yes,11.40,231.19,1.47,3498.33,2,1,1,1,no,,-0.80,-48.07,-0.73,74.44,no,,yes,Sage|Sova|Miks|Chamber|Reyna,,49.60,5,,Fade|Clove|Cypher|Phoenix|Iso,yes,5,,4,,5,13,-8
f63f3242-d1a4-4333-923c-061e93b008af,2026-07-08,afternoon,Wednesday,release-13.00-shipping-32-4990475,,Haven,defense,1,-1,10.60,222.70,1.11,3611.74,1,1,1,2,yes,10.60,210.90,0.96,3560.00,2,1,0,1,no,,0.00,11.80,0.15,51.74,yes,,yes,Phoenix|Omen|Sage|Sova|Killjoy,,49.60,5,,Sova|Miks|Raze|Reyna|Chamber,yes,5,,8,,13,10,3
617ab047-67a2-45a4-b365-3b89c4b45989,2026-07-08,evening,Wednesday,release-13.00-shipping-32-4990475,,Lotus,attack,2,1,10.60,228.28,1.24,3884.74,1,1,1,2,yes,11.00,205.99,0.81,3163.68,2,1,1,1,yes,,-0.40,22.29,0.44,721.05,yes,,yes,Omen|Sage|Fade|Killjoy|Phoenix,,49.60,5,,Skye|Omen|Reyna|Iso|Chamber,yes,5,,7,,13,6,7
7a0aab9d-3683-4868-bab9-26d2dfb35595,2026-07-10,afternoon,Friday,release-13.00-shipping-32-4990475,,Sunset,attack,1,2,10.80,246.40,1.35,3406.50,1,1,0,2,no,6.40,203.21,0.81,3257.50,2,1,1,1,yes,,4.40,43.19,0.54,149.00,yes,,yes,Deadlock|Phoenix|Miks|Sova|Killjoy,,49.60,5,,Phoenix|Brimstone|Sage|Gekko|Raze,yes,5,,12,,13,7,6
50ce3fc0-7f06-4a5a-8697-23cb22619484,2026-07-10,afternoon,Friday,release-13.00-shipping-32-4990475,,Lotus,defense,2,3,11.00,226.41,0.90,3378.64,1,1,1,2,yes,11.00,239.99,1.15,3730.45,2,1,1,1,yes,,0.00,-13.58,-0.25,-351.82,no,,yes,Phoenix|Fade|Omen|Killjoy|Sage,,49.60,5,,Clove|Sage|Sova|Jett|Reyna,yes,5,,8,,9,13,-4
3f5e347b-5c85-4a96-9acd-9463ae771581,2026-07-10,evening,Friday,release-13.00-shipping-32-4990475,,Ascent,defense,3,-1,11.00,195.58,0.77,3115.79,1,1,0,2,no,11.40,240.36,1.34,3556.84,1,1,1,2,yes,,-0.40,-44.78,-0.57,-441.05,no,,yes,Deadlock|Phoenix|Miks|Killjoy|Sova,,49.60,5,,Killjoy|Harbor|Sova|Reyna|Sage,yes,5,,2,,6,13,-7
cc866c4b-1d96-43cb-a3c9-0f669b82c0bc,2026-07-11,afternoon,Saturday,release-13.00-shipping-32-4990475,,Breeze,attack,1,-2,11.00,220.53,1.13,3721.76,1,1,0,2,yes,8.40,208.79,0.98,3360.59,2,1,1,1,yes,,2.60,11.74,0.15,361.18,yes,,yes,Sage|Sova|Cypher|Miks|Reyna,,49.60,5,,Omen|Jett|Reyna|Sage|Sova,yes,5,,12,,13,4,9
3d3b00fd-4c6d-4f38-aa62-d3b8fd4e1376,2026-07-11,afternoon,Saturday,release-13.00-shipping-32-4990475,,Split,attack,2,1,11.00,197.13,1.00,3711.67,1,1,1,2,yes,11.20,200.65,1.01,3785.83,2,1,1,1,no,,-0.20,-3.52,-0.01,-74.17,yes,,yes,Omen|Reyna|Sage|Killjoy|Fade,,49.60,5,,Gekko|Brimstone|Reyna|Raze|Killjoy,yes,5,,4,,13,11,2
74bf158f-a74d-4ced-a236-87cdbd7c3ab7,2026-07-11,evening,Saturday,release-13.00-shipping-32-4990475,,Sunset,defense,3,2,11.00,185.03,1.23,3406.00,1,1,1,2,yes,7.80,192.38,1.12,3549.50,1,1,2,1,no,,3.20,-7.35,0.12,-143.50,no,,yes,Omen|Tejo|Sage|Killjoy|Reyna,,49.60,5,,Omen|Sova|Vyse|Jett|Harbor,yes,5,,13,,7,13,-6
6f3fc16a-1d45-4482-aaec-72c93f28d4f7,2026-07-13,afternoon,Monday,release-13.00-shipping-32-4990475,,Ascent,defense,1,-1,10.80,179.39,0.69,3066.47,1,1,0,2,no,10.60,221.75,1.49,3644.12,1,1,0,2,yes,,0.20,-42.36,-0.80,-577.65,no,,yes,Cypher|Reyna|Sova|Killjoy|Miks,,49.60,5,,Miks|Phoenix|Cypher|Skye|Sage,yes,5,,9,,4,13,-9
c5793305-cb12-49f7-adbb-9ab00fb953c0,2026-07-13,evening,Monday,release-13.00-shipping-32-4990475,,Split,attack,2,-2,10.80,161.82,0.61,3144.71,1,1,1,2,yes,10.20,232.61,1.73,4010.00,2,1,1,1,no,,0.60,-70.79,-1.11,-865.29,no,,yes,Reyna|Sage|Omen|Killjoy|Fade,,49.60,5,,Omen|Phoenix|Raze|Chamber|Tejo,yes,5,,10,,4,13,-9
ade2b6ea-dded-44de-ae48-a28f37e8dd9b,2026-07-13,evening,Monday,release-13.00-shipping-32-4990475,,Haven,defense,3,-3,10.80,227.02,1.19,3715.42,1,1,1,2,yes,11.00,204.62,0.89,3542.50,2,1,1,0,no,,-0.20,22.40,0.30,172.92,yes,,yes,Sova|Omen|Phoenix|Killjoy|Sage,,49.60,5,,Veto|Gekko|Reyna|Raze|Omen,yes,5,,2,,13,11,2
3839af42-790d-40a9-814b-413192e156a0,2026-07-14,afternoon,Tuesday,release-13.00-shipping-32-4990475,,Sunset,attack,1,1,10.80,223.15,1.27,3809.47,1,1,1,2,yes,11.60,196.97,0.82,3295.79,1,1,0,1,no,,-0.80,26.18,0.45,513.68,yes,,yes,Sage|Killjoy|Phoenix|Omen|Tejo,,49.60,5,,Yoru|KAY/O|Killjoy|Tejo|Miks,yes,5,,9,,13,6,7
60ca3439-f9af-4c11-988f-136ac8bba842,2026-07-14,evening,Tuesday,release-13.00-shipping-32-4990475,,Haven,defense,2,2,10.80,227.04,1.13,3740.42,1,1,1,2,yes,11.20,209.55,0.88,3562.92,1,1,1,1,no,,-0.40,17.49,0.25,177.50,yes,,yes,Sage|Phoenix|Killjoy|Sova|Omen,,49.60,5,,Chamber|Sova|Clove|Veto|Reyna,yes,5,,3,,13,11,2
48e108a6-903f-4b49-91b2-431bacc2f019,2026-07-14,evening,Tuesday,release-13.00-shipping-32-4990475,,Ascent,attack,3,3,10.80,227.72,1.17,3526.54,1,1,0,2,no,10.40,203.44,0.91,3531.54,2,1,0,1,no,,0.40,24.28,0.26,-5.00,yes,,yes,Phoenix|Sova|Miks|Cypher|Killjoy,,49.60,5,,Miks|Neon|Killjoy|Tejo|Jett,yes,5,,4,,14,12,2
47ad2afe-bcc6-452c-8dac-3ac8e1520775,2026-07-15,afternoon,Wednesday,release-13.01-shipping-10-5054966,,Summit,defense,1,4,11.00,256.50,2.21,3625.00,1,1,1,2,yes,12.20,181.01,0.63,3013.75,2,1,0,1,no,,-1.20,75.49,1.57,611.25,yes,,yes,Astra|Sage|Tejo|Killjoy|Phoenix,,49.60,5,,Deadlock|Sova|Jett|Miks|Phoenix,yes,5,,6,,13,3,10
92a9cfc6-6b95-4bc2-85ef-2cffa2382a29,2026-07-15,evening,Wednesday,release-13.01-shipping-10-5054966,,Ascent,defense,2,5,11.60,199.72,1.00,3607.50,1,1,0,2,no,8.00,202.49,1.00,3731.25,1,1,0,2,yes,,3.60,-2.77,0.01,-123.75,no,,yes,Killjoy|Cypher|Sova|Phoenix|Miks,,49.60,5,,Cypher|Reyna|Fade|Miks|Sage,yes,5,,15,,11,13,-2
adf8c9fa-205b-42bd-b15e-e6d0239a411d,2026-07-15,evening,Wednesday,release-13.01-shipping-10-5054966,,Breeze,defense,3,-1,11.60,200.59,0.85,3559.57,1,1,0,2,yes,11.40,227.87,1.19,3713.04,1,1,2,1,no,,0.20,-27.28,-0.33,-153.48,no,,yes,Sova|Cypher|Reyna|Miks|Sage,,49.60,5,,Harbor|Killjoy|Reyna|Omen|Sova,yes,5,,4,,10,13,-3
88ae0e17-8da4-4b8b-b929-a292e4732e17,2026-07-17,afternoon,Friday,release-13.01-shipping-11-5090349,,Sunset,attack,1,-2,11.40,192.74,0.74,3445.24,1,1,1,2,yes,12.00,227.16,1.40,3638.57,1,1,1,2,yes,,-0.60,-34.42,-0.66,-193.33,no,,yes,Phoenix|Sage|Omen|Tejo|Killjoy,,49.60,4,,Deadlock|Sage|Brimstone|Jett|Skye,yes,5,,10,,8,13,-5
7b49f37d-1d84-4a61-86e9-856ad037bb0c,2026-07-17,evening,Friday,release-13.01-shipping-11-5090349,,Split,defense,2,-3,11.20,215.90,1.08,3611.92,1,1,1,2,yes,12.00,210.98,1.08,3798.46,1,1,0,1,yes,,-0.80,4.92,0.00,-186.54,yes,,yes,Phoenix|Fade|Killjoy|Sage|Omen,,49.60,4,,Sage|Waylay|Miks|Gekko|Phoenix,yes,5,,2,,14,12,2
ace8c078-c7cd-4f0d-9cb0-e0ecb623540b,2026-07-17,evening,Friday,release-13.01-shipping-11-5090349,,Breeze,attack,3,1,11.20,187.25,0.79,3479.05,1,1,1,1,no,11.40,232.76,1.59,3579.52,2,1,0,0,no,,-0.20,-45.51,-0.80,-100.48,no,,yes,Miks|Harbor|Cypher|Reyna|Sova,,49.60,4,,Phoenix|Iso|Miks|Veto|Sova,yes,5,,4,,8,13,-5
53be1a11-6e1a-4050-b5d4-32451f92f1af,2026-07-18,afternoon,Saturday,release-13.01-shipping-11-5090349,,Split,defense,1,-1,11.20,163.78,0.64,2911.25,1,1,1,2,yes,12.00,244.53,1.55,3628.75,2,1,1,1,yes,,-0.80,-80.75,-0.91,-717.50,no,,yes,Phoenix|Fade|Killjoy|Sage|Astra,,49.60,4,,Jett|Sage|Clove|Phoenix|Gekko,yes,5,,8,,3,13,-10
431c1caf-7147-4d29-aded-209f636be5c8,2026-07-18,afternoon,Saturday,release-13.01-shipping-11-5090349,,Lotus,defense,2,-2,10.80,230.98,1.38,3794.74,1,1,1,2,yes,10.80,197.46,0.77,3393.16,2,1,0,1,no,,0.00,33.52,0.61,401.58,yes,,yes,Sage|Gekko|Killjoy|Phoenix|Omen,,49.60,5,,Yoru|Chamber|Breach|Miks|Jett,yes,5,,6,,13,6,7
aeaf02a0-a6af-42f7-84c1-720cab791b0e,2026-07-18,evening,Saturday,release-13.01-shipping-11-5090349,,Sunset,defense,3,1,11.00,217.67,1.32,3502.00,1,1,1,2,yes,11.60,186.15,0.81,3141.50,2,0,1,1,no,,-0.60,31.52,0.52,360.50,yes,,yes,Sage|Tejo|Phoenix|Astra|Killjoy,,49.60,4,,Phoenix|Clove|Waylay|Jett|Cypher,yes,5,,3,,13,7,6
c9678f87-9711-48a2-95e2-7f9b948a7599,2026-07-19,afternoon,Sunday,release-13.01-shipping-11-5090349,,Lotus,attack,1,2,13.00,182.88,1.50,3861.76,0,0,1,0,no,14.00,222.60,1.04,3316.01,4,2,0,2,no,,-1.00,-39.72,0.46,545.75,yes,,yes,Omen,,28.00,0,,Sova|Chamber|Sova|Chamber|Jett|Miks|Jett|Raze|Reyna,no,2,,3,,13,4,9
2eff0986-62c5-464e-b222-8b1fab5e1032,2026-07-19,afternoon,Sunday,release-13.01-shipping-11-5090349,,Haven,defense,2,3,11.40,204.38,0.92,4235.53,1,1,0,2,yes,11.60,221.77,1.11,3928.42,2,1,1,1,no,,-0.20,-17.39,-0.20,307.11,no,,yes,Phoenix|Sage|Miks|Sova|Killjoy,,49.60,5,,Deadlock|Iso|Jett|Omen|Sova,yes,5,,3,,18,20,-2
d6444a3b-31b0-48c6-9c59-188b3206cd1f,2026-07-19,evening,Sunday,release-13.01-shipping-11-5090349,,Split,defense,3,-1,11.40,224.62,1.26,3775.91,1,1,0,2,yes,12.60,191.46,0.78,3449.09,1,1,1,2,yes,,-1.20,33.15,0.47,326.82,yes,,yes,Sage|Fade|Phoenix|Killjoy|Miks,,49.60,5,,Sage|Neon|Killjoy|Breach|Clove,yes,5,,3,,13,9,4
d7d64164-ea9d-4617-ad13-447e9e831ea6,2026-07-21,afternoon,Tuesday,release-13.01-shipping-11-5090349,,Ascent,defense,1,1,11.60,220.26,1.21,3400.00,1,1,0,2,no,9.20,191.60,0.87,3379.52,2,1,1,1,no,,2.40,28.66,0.34,20.48,yes,,yes,Sova|Killjoy|Cypher|Phoenix|Miks,,49.60,5,,Jett|Reyna|Omen|Gekko|Chamber,yes,5,,13,,13,8,5
f9c8831d-4052-4ff5-8a1b-0532ef396866,2026-07-21,evening,Tuesday,release-13.01-shipping-11-5090349,,Lotus,defense,2,2,12.00,223.24,1.10,3569.57,1,1,0,2,no,13.20,217.97,0.96,3373.91,2,1,1,1,no,,-1.20,5.27,0.14,195.65,yes,,yes,Cypher|Miks|Phoenix|Fade|Killjoy,,49.60,5,,Vyse|Reyna|Clove|Fade|Iso,yes,5,,8,,13,10,3
3e61d31b-2bd0-4eb8-a00a-ab83e124039a,2026-07-22,afternoon,Wednesday,release-13.01-shipping-11-5090349,,Breeze,defense,1,3,12.20,184.76,0.88,3580.83,1,1,1,2,yes,11.20,212.11,1.17,3701.67,1,1,1,1,yes,,1.00,-27.35,-0.29,-120.83,yes,,yes,Reyna|Harbor|Sova|Cypher|Sage,,49.60,5,,Cypher|Reyna|Omen|Waylay|Skye,yes,5,,3,,13,11,2
c074e2f2-fdfa-4354-8a62-3e9194287b61,2026-07-22,evening,Wednesday,release-13.01-shipping-11-5090349,,Summit,attack,2,4,12.20,187.51,0.93,3497.92,1,1,1,2,yes,12.20,205.48,1.11,3491.67,2,1,1,1,no,,0.00,-17.98,-0.18,6.25,yes,,yes,Sage|Killjoy|Phoenix|Tejo|Astra,,49.60,5,,Cypher|Tejo|Iso|Phoenix|Viper,yes,5,,5,,13,11,2
f03e16d1-7d52-425d-b794-48113f4e87d8,2026-07-22,evening,Wednesday,release-13.01-shipping-11-5090349,,Ascent,defense,3,5,12.40,220.78,1.32,3604.74,1,1,0,2,no,11.80,198.09,0.80,3230.00,2,0,1,2,no,,0.60,22.68,0.52,374.74,yes,,yes,Cypher|Sova|Phoenix|Miks|Killjoy,,49.60,4,,Phoenix|Raze|Killjoy|Brimstone|Cypher,yes,5,,4,,13,6,7
307c1774-0526-4af6-895d-6ef928320fb6,2026-07-23,afternoon,Thursday,release-13.01-shipping-11-5090349,,Breeze,defense,1,6,12.20,183.10,0.77,3314.09,1,1,1,2,yes,12.20,232.44,1.36,3983.18,1,1,1,2,no,,0.00,-49.34,-0.58,-669.09,no,,yes,Sova|Harbor|Cypher|Sage|Reyna,,49.60,5,,Killjoy|Omen|Chamber|Sova|Reyna,yes,5,,8,,9,13,-4
6710657e-c6bf-4c55-98e9-14955f831995,2026-07-23,evening,Thursday,release-13.01-shipping-11-5090349,,Lotus,defense,2,-1,12.20,190.51,0.69,3213.00,2,1,0,1,no,12.60,239.78,1.52,3834.50,2,1,0,1,no,,-0.40,-49.27,-0.83,-621.50,no,,yes,Miks|Yoru|Killjoy|Fade|Phoenix,,49.60,5,,Chamber|Miks|Reyna|Jett|Gekko,yes,5,,4,,7,13,-6
70553a24-13ce-4b7b-8372-a5f7dec2834d,2026-07-24,afternoon,Friday,release-13.01-shipping-11-5090349,,Ascent,defense,1,-2,12.20,203.38,0.93,3571.92,1,1,0,2,no,13.20,213.94,1.07,3540.77,1,1,0,1,no,,-1.00,-10.55,-0.14,31.15,no,,yes,Cypher|Killjoy|Miks|Phoenix|Sova,,49.60,5,,Miks|Sova|Reyna|Killjoy|Waylay,yes,5,,3,,12,14,-2
2148eefb-7b1b-472a-9b60-8f9541248e87,2026-07-24,afternoon,Friday,release-13.01-shipping-11-5090349,,Sunset,attack,2,-3,12.20,186.29,0.76,3402.86,1,1,1,2,yes,12.60,238.16,1.37,3686.67,1,1,1,2,yes,,-0.40,-51.88,-0.61,-283.81,no,,yes,Omen|Killjoy|Tejo|Phoenix|Sage,,49.60,5,,Raze|Omen|Chamber|Sage|Fade,yes,5,,10,,8,13,-5
23a56351-5fbf-46a3-83f8-bfd8d03c64d1,2026-07-24,evening,Friday,release-13.01-shipping-11-5090349,,Split,defense,3,-4,11.80,247.15,1.32,3686.84,1,1,1,2,yes,11.00,194.07,0.77,3504.21,2,1,1,1,yes,,0.80,53.07,0.55,182.63,yes,,yes,Killjoy|Fade|Reyna|Sage|Clove,,49.60,5,,Gekko|Clove|Sage|Phoenix|Reyna,yes,5,,3,,13,6,7
80c09975-22ae-43af-ac53-af65d0125e4e,2026-07-26,afternoon,Sunday,release-13.01-shipping-11-5090349,,Haven,defense,1,1,12.20,224.02,1.25,3847.50,1,1,1,2,yes,12.20,188.57,0.83,3152.50,1,1,1,1,no,,0.00,35.45,0.42,695.00,yes,,yes,Sova|Phoenix|Killjoy|Sage|Omen,,49.60,5,,Omen|Reyna|Waylay|Chamber|Fade,yes,5,,5,,13,7,6
b2f28df0-d3ec-41e8-81b9-9e1ee677f896,2026-07-26,afternoon,Sunday,release-13.01-shipping-11-5090349,,Sunset,attack,2,2,12.40,235.78,1.38,3686.00,1,1,1,2,yes,11.20,193.02,0.77,3339.50,2,1,1,1,yes,,1.20,42.76,0.60,346.50,yes,,yes,Killjoy|Sage|Sova|Clove|Reyna,,49.60,5,,Reyna|Skye|Omen|Neon|Sage,yes,5,,3,,13,7,6
b391de02-cae0-4714-b5b3-0c849bf2c56b,2026-07-26,evening,Sunday,release-13.01-shipping-11-5090349,,Lotus,attack,3,3,12.40,194.84,0.77,3411.82,1,1,1,2,yes,8.80,230.16,1.37,3891.82,2,1,0,1,no,,3.60,-35.33,-0.60,-480.00,no,,yes,Omen|Phoenix|Sage|Fade|Killjoy,,49.60,5,,Raze|Phoenix|Chamber|Miks|Fade,yes,5,,13,,9,13,-4
1c63ce7f-00ab-41c7-b80a-43adef2b39dc,2026-07-28,afternoon,Tuesday,release-13.01-shipping-11-5090349,,Haven,attack,1,-1,12.40,213.10,0.99,3686.96,1,1,1,2,yes,11.80,217.56,1.04,3820.43,2,1,1,1,no,,0.60,-4.45,-0.05,-133.48,yes,,yes,Omen|Killjoy|Sage|Phoenix|Sova,,49.60,5,,Tejo|Chamber|Phoenix|Jett|Omen,yes,5,,5,,13,10,3
7ddaed3d-b88f-4c5f-8f36-6c0706d62d4e,2026-07-28,afternoon,Tuesday,release-13.01-shipping-11-5090349,,Split,defense,2,1,12.40,231.70,1.43,3725.71,1,1,1,2,yes,12.20,193.78,0.77,3224.29,2,1,0,1,yes,,0.20,37.91,0.66,501.43,yes,,yes,Omen|Killjoy|Sage|Phoenix|Fade,,49.60,5,,Sage|Iso|Miks|Jett|Breach,yes,5,,2,,13,8,5
500e88a6-8838-4139-be79-053d97750305,2026-07-28,evening,Tuesday,release-13.01-shipping-11-5090349,,Lotus,defense,3,2,12.60,191.20,0.83,3663.91,1,1,1,2,yes,11.60,217.02,1.25,3977.39,2,1,1,1,no,,1.00,-25.82,-0.42,-313.48,no,,yes,Killjoy|Sage|Phoenix|Fade|Omen,,49.60,5,,Raze|Phoenix|Omen|Chamber|Fade,yes,5,,2,,10,13,-3
95876a03-f996-4f47-82ea-e333483dd39c,2026-07-29,afternoon,Wednesday,release-13.02-shipping-7-5092570,,Ascent,attack,1,-1,12.60,212.35,0.90,3633.33,1,1,1,2,yes,12.40,229.04,1.14,3729.58,2,1,1,1,no,,0.20,-16.69,-0.24,-96.25,yes,,yes,Killjoy|Clove|Sova|Reyna|Sage,,49.60,5,,Sova|Phoenix|Omen|Chamber|Jett,yes,5,,3,,13,11,2
675e4f81-adfc-4a32-b2fe-d3cbf201edce,2026-07-29,evening,Wednesday,release-13.02-shipping-7-5092570,,Haven,defense,2,1,12.60,228.49,1.42,3855.50,1,1,1,2,yes,13.80,188.07,0.73,3380.50,1,1,1,2,yes,,-1.20,40.42,0.70,475.00,yes,,yes,Killjoy|Sova|Reyna|Clove|Sage,,49.60,5,,Jett|Sage|Cypher|Fade|Omen,yes,5,,4,,13,7,6
1b9d3dad-2d29-40ff-9a90-5734e27affff,2026-07-30,afternoon,Thursday,release-13.02-shipping-7-5092570,,Lotus,defense,1,2,12.80,205.62,0.92,3476.36,1,1,1,2,yes,13.80,227.25,1.12,3638.64,2,1,1,1,no,,-1.00,-21.64,-0.20,-162.27,no,,yes,Phoenix|Killjoy|Omen|Fade|Sage,,49.60,5,,Reyna|Gekko|Jett|Chamber|Clove,yes,5,,4,,9,13,-4
4c1d4c8a-159a-4122-81fc-6ac6950758d5,2026-07-30,afternoon,Thursday,release-13.02-shipping-7-5092570,,Split,attack,2,-1,12.80,207.96,1.09,3815.22,1,1,0,2,yes,13.40,209.36,0.94,3400.00,1,1,1,2,yes,,-0.60,-1.40,0.15,415.22,yes,,yes,Phoenix|Fade|Killjoy|Miks|Sage,,49.60,5,,Cypher|Gekko|Reyna|Omen|Sage,yes,5,,5,,13,10,3
36a37e92-2673-45a5-b0ea-ea77b4fd621b,2026-07-30,evening,Thursday,release-13.02-shipping-7-5092570,,Breeze,attack,3,1,12.80,222.22,0.94,3635.00,1,1,1,2,yes,12.00,217.88,1.09,3590.00,1,1,1,1,yes,,0.80,4.34,-0.15,45.00,no,,yes,Clove|Sova|Reyna|Sage|Cypher,,49.60,5,,Astra|Chamber|Skye|Waylay|Jett,yes,5,,2,,11,13,-2
69a51bdf-269a-4ab4-9563-e0beffc8162e,2026-08-01,afternoon,Saturday,release-13.02-shipping-7-5092570,,Ascent,defense,1,-1,12.80,220.76,1.00,3482.92,1,1,0,2,yes,13.20,234.40,1.07,3707.50,2,1,1,1,no,,-0.40,-13.64,-0.08,-224.58,no,,yes,Miks|Sage|Phoenix|Killjoy|Sova,,49.60,5,,Sova|Raze|Clove|Killjoy|Reyna,yes,5,,6,,11,13,-2
682b293f-e502-44e2-8edf-579ab71028d5,2026-08-01,afternoon,Saturday,release-13.02-shipping-7-5092570,,Haven,defense,2,-2,12.80,201.88,0.86,3435.91,1,1,1,2,yes,13.40,233.06,1.21,3585.91,1,1,1,1,no,,-0.60,-31.18,-0.36,-150.00,no,,yes,Clove|Reyna|Killjoy|Sova|Sage,,49.60,5,,Raze|Chamber|Clove|KAY/O|Breach,yes,5,,3,,9,13,-4
17cd9483-a7cc-4caa-97ee-77ca685a5b08,2026-08-01,evening,Saturday,release-13.02-shipping-7-5092570,,Split,defense,3,-3,12.80,162.78,0.55,3036.25,1,1,0,2,yes,13.20,249.81,1.83,3844.38,2,1,1,1,yes,,-0.40,-87.04,-1.28,-808.12,no,,yes,Miks|Fade|Sage|Phoenix|Killjoy,,49.60,5,,Raze|Skye|Deadlock|Omen|Phoenix,yes,5,,9,,3,13,-10
751c3bd0-f7b3-4262-aabc-c82ce426ac69,2026-08-02,afternoon,Sunday,release-13.02-shipping-7-5092570,,Sunset,attack,1,-4,10.60,163.07,0.52,2831.43,1,2,1,1,no,12.40,264.94,2.06,3839.29,2,1,0,2,yes,,-1.80,-101.87,-1.54,-1007.86,no,,yes,Sova|Reyna|Breach|Clove|Cypher,,54.40,15,,Chamber|Sage|Yoru|Skye|Iso,yes,5,,6,,1,13,-12
5b2db0c6-8ccf-4ad5-9b30-a242f862277c,2026-08-02,evening,Sunday,release-13.02-shipping-7-5092570,,Lotus,defense,2,-5,10.60,236.18,1.33,3892.86,1,2,1,1,no,11.20,194.72,0.82,3386.67,1,0,0,2,yes,,-0.60,41.46,0.51,506.19,yes,,yes,Fade|Killjoy|Breach|Phoenix|Omen,,54.40,15,,Miks|Jett|Cypher|Sage|KAY/O,yes,5,,2,,13,8,5
6b5991cb-6414-48c2-906c-c0c6f4a8ccbb,2026-08-02,evening,Sunday,release-13.02-shipping-7-5092570,,Haven,defense,3,1,10.60,229.18,2.10,4068.12,1,2,1,1,no,11.00,146.41,0.54,2937.50,1,1,0,2,yes,,-0.40,82.76,1.56,1130.62,yes,,yes,Sova|Phoenix|Killjoy|Omen|Breach,,54.40,15,,Miks|Jett|Chamber|Sova|Sage,yes,5,,2,,13,3,10
99c082b2-1442-469a-936f-ec9062b22d5e,2026-08-03,evening,Monday,release-13.02-shipping-7-5092570,,Summit,defense,1,2,12.60,239.01,1.17,3820.00,1,1,1,2,yes,12.40,219.87,0.89,3685.36,1,1,1,2,yes,,0.20,19.14,0.28,134.64,yes,,yes,Killjoy|Sage|Phoenix|Tejo|Astra,,49.60,5,,Sage|Cypher|Clove|Yoru|Sova,yes,5,,2,,15,13,2
5c011f6e-2325-4518-ab6e-39be822bb633,2026-08-03,evening,Monday,release-13.02-shipping-7-5092570,,Sunset,attack,2,3,12.80,189.69,0.90,3296.00,1,1,1,2,yes,13.60,189.85,1.02,3630.50,2,1,1,1,no,,-0.80,-0.16,-0.11,-334.50,no,,yes,Killjoy|Gekko|Omen|Raze|Sage,,49.60,5,,Jett|Chamber|Reyna|Clove|Gekko,yes,5,,9,,7,13,-6
4ed11bf5-48e4-4edf-9015-427bda48d3c5,2026-08-04,evening,Tuesday,release-13.02-shipping-8-5215363,,Breeze,defense,1,-1,9.80,211.91,0.87,3198.95,1,1,1,2,yes,12.40,221.18,1.15,3487.89,1,1,1,1,no,,-2.60,-9.27,-0.28,-288.95,no,,yes,Cypher|Omen|Reyna|Sova|Sage,,61.60,15,,Miks|Omen|Cypher|Sova|Reyna,yes,5,,1,,6,13,-7
21377375-0569-4f8e-8ae4-03f1c28b4934,2026-08-04,evening,Tuesday,release-13.02-shipping-8-5215363,,Sunset,defense,2,-2,9.80,238.95,1.34,3447.37,1,1,1,2,yes,11.80,196.63,0.84,3202.63,1,1,1,1,no,,-2.00,42.32,0.51,244.74,yes,,yes,Killjoy|Sova|Sage|Clove|Reyna,,61.60,15,,Miks|Phoenix|Clove|Breach|Cypher,yes,5,,6,,13,6,7
